num visits,num species,NLCD2011_FS_C11_375_PLAND,NLCD2011_FS_C12_375_PLAND,NLCD2011_FS_C21_375_PLAND,NLCD2011_FS_C22_375_PLAND,NLCD2011_FS_C23_375_PLAND,NLCD2011_FS_C24_375_PLAND,NLCD2011_FS_C31_375_PLAND,NLCD2011_FS_C41_375_PLAND,NLCD2011_FS_C42_375_PLAND,NLCD2011_FS_C43_375_PLAND,NLCD2011_FS_C52_375_PLAND,NLCD2011_FS_C71_375_PLAND,NLCD2011_FS_C81_375_PLAND,NLCD2011_FS_C82_375_PLAND,NLCD2011_FS_C90_375_PLAND,NLCD2011_FS_C95_375_PLAND,HOUSING_DENSITY,HOUSING_PERCENT_VACANT,ELEV_GT,DIST_FROM_FLOWING_FRESH,DIST_IN_FLOWING_FRESH,DIST_FROM_STANDING_FRESH,DIST_IN_STANDING_FRESH,DIST_FROM_WET_VEG_FRESH,DIST_IN_WET_VEG_FRESH,DIST_FROM_FLOWING_BRACKISH,DIST_IN_FLOWING_BRACKISH,DIST_FROM_STANDING_BRACKISH,DIST_IN_STANDING_BRACKISH,DIST_FROM_WET_VEG_BRACKISH,DIST_IN_WET_VEG_BRACKISH,LATITUDE,LONGITUDE,LOC_ID
196.00000,45.00000,83.22498,0.00000,18.60978,44.79906,25.18953,4.67573,1.97487,37.55747,6.29864,10.20258,0.29169,0.39551,90.30540,37.41494,3.28285,1.75526,124.51593,0.06083,400.00000,4.00000,7.00000,6.00000,5.00000,1.00000,3.00000,0.00000,2.00000,4.00000,0.00000,4.00000,2.00000,43.30594,-76.30594,0.50293
795.00000,383.00000,66.28604,0.00000,13.60250,17.67046,19.89102,19.63707,1.98604,65.41689,7.10269,11.99650,16.19377,0.52602,51.41352,47.23778,18.34504,0.62719,283.28417,0.04288,61.00000,4.00000,8.00000,6.00000,1.00000,1.00000,3.00000,5.00000,5.00000,8.00000,9.00000,9.00000,3.00000,43.31507,-76.31507,0.73572
757.00000,405.00000,27.50234,0.00000,13.27797,5.45291,7.55545,2.67414,0.90518,85.18480,15.21300,17.85219,2.43864,1.81658,99.08168,13.31511,3.42999,0.85263,199.79282,0.07742,296.00000,1.00000,6.00000,0.00000,9.00000,3.00000,5.00000,4.00000,0.00000,3.00000,5.00000,9.00000,2.00000,43.32420,-76.32420,0.70901
969.00000,317.00000,22.17582,0.00000,16.13456,28.10470,7.52972,10.30890,0.14977,58.59728,18.04110,3.94711,7.45842,0.89969,40.75232,64.55375,6.22670,0.66299,64.19509,0.07014,102.00000,4.00000,5.00000,0.00000,5.00000,1.00000,8.00000,1.00000,2.00000,8.00000,3.00000,7.00000,4.00000,43.33333,-76.33333,0.90411
656.00000,213.00000,96.40539,0.00000,17.49925,34.94968,32.02546,17.27376,1.25549,40.65681,12.53697,15.08116,7.74844,0.68771,54.27697,58.95140,11.89708,0.57838,205.39273,0.05942,259.00000,3.00000,9.00000,8.00000,9.00000,0.00000,2.00000,5.00000,7.00000,2.00000,9.00000,1.00000,6.00000,43.34247,-76.34247,0.04381
202.00000,195.00000,63.08349,0.00000,12.98514,19.55393,26.96374,13.59229,0.78808,75.62220,9.22047,4.18968,9.92052,0.71318,32.37129,41.07748,1.67442,1.91246,256.38869,0.08129,472.00000,3.00000,6.00000,6.00000,4.00000,6.00000,8.00000,7.00000,9.00000,7.00000,5.00000,5.00000,4.00000,43.35160,-76.35160,0.86931
508.00000,84.00000,20.78429,0.00000,8.06460,47.69365,10.62989,10.16465,0.21811,78.96477,17.31504,8.99742,12.30171,0.91355,23.02034,66.87857,13.85023,0.56432,182.61804,0.09460,303.00000,2.00000,0.00000,2.00000,2.00000,8.00000,2.00000,8.00000,7.00000,0.00000,8.00000,7.00000,2.00000,43.36073,-76.36073,0.51049
811.00000,255.00000,33.83449,0.00000,6.03652,46.48771,7.80748,9.00569,0.64094,90.60121,3.21938,12.49533,2.91561,1.32241,76.14059,21.89236,9.47491,0.31730,254.42418,0.04090,471.00000,4.00000,9.00000,2.00000,0.00000,5.00000,7.00000,7.00000,6.00000,4.00000,5.00000,0.00000,4.00000,43.36986,-76.36986,0.24538
292.00000,273.00000,20.01400,0.00000,14.56794,2.00819,6.32243,2.63586,0.65565,13.40393,3.58711,10.00481,15.38149,0.32684,27.75226,10.26810,12.31086,0.59683,63.20653,0.08715,349.00000,1.00000,5.00000,0.00000,5.00000,3.00000,1.00000,6.00000,0.00000,2.00000,8.00000,1.00000,6.00000,43.37900,-76.37900,0.74269
574.00000,345.00000,39.07108,0.00000,0.82188,46.28774,23.75342,6.00212,1.85813,62.02932,9.33593,16.10234,18.73158,1.53487,74.50216,72.47103,6.56203,1.57321,13.93205,0.09011,301.00000,4.00000,2.00000,6.00000,0.00000,1.00000,7.00000,9.00000,4.00000,5.00000,7.00000,6.00000,7.00000,43.38813,-76.38813,0.20639
752.00000,122.00000,26.87750,0.00000,12.30699,39.72789,6.76661,17.20043,1.04349,28.93639,15.84668,11.33997,1.58494,0.84895,27.26389,39.20824,4.19054,0.71110,275.10365,0.01613,347.00000,0.00000,5.00000,5.00000,4.00000,5.00000,8.00000,8.00000,1.00000,5.00000,1.00000,7.00000,9.00000,43.39726,-76.39726,0.02846
417.00000,407.00000,39.75452,0.00000,18.83391,24.18489,36.11878,6.15383,0.47246,46.04809,9.81957,10.37015,2.17371,1.77707,17.53289,17.53510,9.11609,1.78605,10.79372,0.06223,101.00000,1.00000,7.00000,1.00000,6.00000,7.00000,6.00000,9.00000,1.00000,1.00000,7.00000,5.00000,7.00000,43.40639,-76.40639,0.95220
152.00000,16.00000,36.10913,0.00000,11.81556,28.11530,32.65625,3.00344,0.68632,10.60647,7.69310,17.94134,18.36167,1.99811,73.18404,76.97226,16.28042,0.18665,353.31356,0.09192,74.00000,0.00000,0.00000,6.00000,1.00000,9.00000,3.00000,3.00000,1.00000,9.00000,6.00000,9.00000,4.00000,43.41553,-76.41553,0.77738
942.00000,493.00000,73.34097,0.00000,4.62865,28.35881,46.17092,5.96115,0.59091,82.93245,7.25202,10.42446,11.78564,1.98061,96.60183,43.69841,13.89968,0.44531,113.32148,0.08019,122.00000,1.00000,4.00000,9.00000,1.00000,3.00000,9.00000,9.00000,9.00000,7.00000,7.00000,5.00000,1.00000,43.42466,-76.42466,0.14946
333.00000,309.00000,2.28175,0.00000,14.76537,23.77468,24.12680,16.73959,1.03110,86.27067,19.44583,6.20313,6.90814,1.75587,3.51127,7.58687,9.63152,1.94743,401.12766,0.07632,362.00000,4.00000,4.00000,5.00000,1.00000,2.00000,6.00000,4.00000,1.00000,4.00000,6.00000,8.00000,2.00000,43.43379,-76.43379,0.40607
709.00000,0.00000,94.07606,0.00000,12.86212,23.48351,45.01362,5.22332,1.97254,14.05508,17.94046,9.93663,10.38632,1.62744,99.00900,15.40738,3.43733,1.44462,308.12909,0.01253,323.00000,2.00000,4.00000,5.00000,1.00000,2.00000,1.00000,2.00000,0.00000,1.00000,2.00000,9.00000,9.00000,43.44292,-76.44292,0.01684
467.00000,467.00000,16.80807,0.00000,17.67547,38.73110,6.12186,7.36843,1.33998,80.43123,18.05863,11.63736,14.08835,0.06110,86.14472,20.72633,5.98903,1.64862,226.81812,0.09352,366.00000,0.00000,1.00000,3.00000,7.00000,2.00000,3.00000,1.00000,1.00000,4.00000,3.00000,2.00000,7.00000,43.45205,-76.45205,0.25099
931.00000,457.00000,92.61986,0.00000,2.83026,30.18817,9.06047,10.11643,1.75994,59.04730,9.88687,19.17819,0.47433,0.13266,29.23681,51.11550,10.01163,1.77273,466.41679,0.03340,384.00000,4.00000,1.00000,8.00000,0.00000,3.00000,9.00000,6.00000,0.00000,7.00000,4.00000,5.00000,8.00000,43.46119,-76.46119,0.20632
520.00000,213.00000,26.24803,0.00000,16.46452,35.89527,40.11339,16.74876,1.75723,18.73149,6.83238,8.13840,7.90493,1.36881,13.99128,71.96787,9.74345,0.51830,358.14155,0.01049,271.00000,4.00000,1.00000,9.00000,5.00000,3.00000,6.00000,3.00000,7.00000,1.00000,6.00000,8.00000,4.00000,43.47032,-76.47032,0.93248
747.00000,157.00000,70.32415,0.00000,18.10294,29.58050,42.49509,11.63866,0.37667,37.26253,9.97345,0.25197,17.79866,1.86070,86.78615,45.99094,6.50476,1.39074,450.47209,0.06618,455.00000,3.00000,2.00000,9.00000,0.00000,9.00000,0.00000,8.00000,1.00000,5.00000,6.00000,2.00000,3.00000,43.47945,-76.47945,0.92741
413.00000,222.00000,12.80324,0.00000,11.97889,3.14668,1.33592,2.20955,1.15450,51.86699,16.19411,17.65212,5.59586,1.33464,51.13779,52.43239,8.79849,0.38632,297.35706,0.05051,317.00000,3.00000,1.00000,7.00000,5.00000,8.00000,7.00000,6.00000,5.00000,4.00000,3.00000,5.00000,5.00000,43.48858,-76.48858,0.79722
794.00000,219.00000,81.77488,0.00000,18.22231,28.40914,4.87587,2.90732,0.06803,12.63577,4.38301,10.42418,8.67533,1.80085,20.37818,73.76155,11.79547,0.67633,9.21126,0.00704,434.00000,1.00000,7.00000,7.00000,5.00000,8.00000,4.00000,2.00000,9.00000,3.00000,8.00000,9.00000,4.00000,43.49772,-76.49772,0.80075
331.00000,345.00000,83.88464,0.00000,6.30448,13.36740,13.49798,1.97034,1.99112,0.35002,0.04643,1.35829,17.40064,1.31750,1.16818,14.25314,13.19950,1.47579,368.33384,0.03054,127.00000,0.00000,6.00000,3.00000,9.00000,0.00000,1.00000,4.00000,5.00000,3.00000,8.00000,2.00000,4.00000,43.50685,-76.50685,0.28161
460.00000,198.00000,84.42836,0.00000,17.11213,25.25101,48.86557,18.99030,1.53363,36.28221,10.03093,0.65765,16.33230,1.32423,5.08002,22.11830,6.21058,0.47520,269.99362,0.03285,351.00000,4.00000,0.00000,6.00000,2.00000,5.00000,6.00000,5.00000,5.00000,1.00000,1.00000,1.00000,8.00000,43.51598,-76.51598,0.06085
30.00000,236.00000,36.47136,0.00000,18.33162,13.97611,31.61629,11.32827,0.92764,68.01012,0.60569,0.43085,13.75264,1.38078,55.30888,9.10576,0.64943,1.67573,104.92573,0.03389,176.00000,0.00000,4.00000,7.00000,3.00000,4.00000,4.00000,0.00000,9.00000,5.00000,1.00000,4.00000,5.00000,43.52511,-76.52511,0.61814
491.00000,187.00000,69.70372,0.00000,0.70656,0.60853,15.82773,13.60912,0.27048,44.65264,4.28795,4.28286,5.41563,1.70665,0.58825,60.83961,1.56934,0.98913,10.60578,0.07970,379.00000,1.00000,9.00000,2.00000,8.00000,3.00000,2.00000,5.00000,2.00000,7.00000,0.00000,5.00000,6.00000,43.53425,-76.53425,0.56017
421.00000,105.00000,71.90844,0.00000,5.81724,11.75109,0.57525,11.06798,1.93356,41.76299,13.08289,5.79349,9.47506,1.55038,51.36832,27.62038,6.29882,0.13586,490.70895,0.07636,388.00000,3.00000,7.00000,5.00000,2.00000,0.00000,2.00000,7.00000,8.00000,3.00000,7.00000,6.00000,8.00000,43.54338,-76.54338,0.13433
183.00000,148.00000,45.38627,0.00000,1.87183,19.97006,23.51535,4.76477,0.29593,80.73992,9.70994,2.63773,3.61692,0.79503,68.79733,34.39068,6.28094,0.19037,10.21060,0.07952,201.00000,2.00000,5.00000,5.00000,5.00000,0.00000,5.00000,4.00000,8.00000,2.00000,3.00000,9.00000,4.00000,43.55251,-76.55251,0.36436
139.00000,293.00000,7.95290,0.00000,9.95844,46.61080,24.01247,6.51592,0.35746,6.94485,13.80380,19.78740,13.84110,0.74870,69.22269,23.33018,5.58784,1.70093,413.39715,0.01962,345.00000,1.00000,0.00000,1.00000,3.00000,6.00000,5.00000,9.00000,3.00000,3.00000,2.00000,6.00000,5.00000,43.56164,-76.56164,0.54773
34.00000,463.00000,37.11947,0.00000,2.23975,0.20840,4.34131,12.86355,1.02001,3.32136,1.18267,12.22512,2.02146,0.98906,28.45078,31.69683,9.74742,0.20602,162.93199,0.06027,41.00000,4.00000,3.00000,5.00000,4.00000,8.00000,4.00000,0.00000,1.00000,2.00000,0.00000,6.00000,8.00000,43.57078,-76.57078,0.20552
75.00000,261.00000,41.03994,0.00000,16.52187,28.49311,13.30369,6.20248,1.68302,40.45976,13.09296,3.54498,16.56748,0.47568,11.48272,72.54014,10.84762,0.85757,134.46977,0.08227,204.00000,2.00000,2.00000,4.00000,2.00000,7.00000,6.00000,0.00000,1.00000,4.00000,1.00000,6.00000,4.00000,43.57991,-76.57991,0.15673
443.00000,46.00000,39.86826,0.00000,17.08594,6.47870,43.61541,2.85891,1.72889,67.20519,14.42510,17.60607,10.50643,1.61894,61.68405,51.69908,14.95206,0.57056,159.26525,0.00641,412.00000,3.00000,8.00000,3.00000,0.00000,5.00000,2.00000,3.00000,3.00000,6.00000,4.00000,5.00000,6.00000,43.58904,-76.58904,0.22482
512.00000,102.00000,82.19416,0.00000,7.93243,46.85328,17.79492,19.07046,0.25282,25.69681,14.20328,15.43929,15.31848,0.65489,94.49127,8.04875,14.53613,0.36067,364.56335,0.06423,329.00000,1.00000,1.00000,1.00000,2.00000,3.00000,1.00000,3.00000,9.00000,1.00000,8.00000,5.00000,4.00000,43.59817,-76.59817,0.99987
16.00000,37.00000,21.83122,0.00000,14.01411,24.18503,35.99929,0.45843,0.24811,2.25708,9.59305,13.81804,2.15536,0.90766,48.91059,37.69372,15.31790,1.01217,256.74520,0.00046,332.00000,0.00000,0.00000,6.00000,4.00000,7.00000,1.00000,6.00000,3.00000,6.00000,5.00000,0.00000,8.00000,43.60731,-76.60731,0.69110
230.00000,255.00000,99.65091,0.00000,12.68606,6.00282,21.99063,10.37696,1.86335,54.24410,3.05340,18.62223,14.49844,0.30833,6.08034,66.75204,0.48614,0.11689,364.77678,0.04706,302.00000,4.00000,4.00000,2.00000,3.00000,2.00000,9.00000,8.00000,3.00000,3.00000,2.00000,7.00000,0.00000,43.61644,-76.61644,0.62983
440.00000,105.00000,21.33172,0.00000,0.13550,8.77778,49.59685,5.49419,1.92330,29.08037,17.74543,9.09592,13.83068,0.91448,63.66194,57.39887,13.46844,1.45391,434.72018,0.03659,483.00000,4.00000,8.00000,6.00000,0.00000,4.00000,4.00000,3.00000,3.00000,7.00000,9.00000,9.00000,1.00000,43.62557,-76.62557,0.25344
245.00000,16.00000,89.91720,0.00000,17.65697,31.77398,45.35851,9.03069,0.45564,44.23987,18.64933,1.85669,2.01451,1.32642,18.25003,40.56178,17.91949,1.42620,24.43940,0.02820,292.00000,3.00000,8.00000,1.00000,7.00000,5.00000,3.00000,3.00000,5.00000,7.00000,2.00000,1.00000,1.00000,43.63470,-76.63470,0.70453
758.00000,34.00000,12.57781,0.00000,1.73374,46.21582,47.53607,6.31449,0.20222,32.88869,18.69061,9.60714,14.96653,0.63245,99.72408,30.16190,8.88906,1.93600,35.92976,0.07578,95.00000,3.00000,0.00000,3.00000,6.00000,9.00000,3.00000,0.00000,8.00000,1.00000,3.00000,1.00000,2.00000,43.64384,-76.64384,0.95481
283.00000,494.00000,46.90824,0.00000,15.18134,49.85489,27.75981,2.66953,1.95967,31.56988,12.20424,19.73273,12.80327,1.03638,82.74197,19.62239,12.85957,1.45335,142.36190,0.01466,403.00000,3.00000,8.00000,9.00000,9.00000,3.00000,0.00000,0.00000,9.00000,3.00000,8.00000,6.00000,8.00000,43.65297,-76.65297,0.67401
982.00000,444.00000,37.14332,0.00000,13.56900,19.04041,25.30942,2.59745,1.28406,49.58677,10.20894,0.10979,15.30572,1.47042,66.73772,28.96166,2.00841,1.23125,125.91844,0.00275,433.00000,1.00000,5.00000,2.00000,2.00000,7.00000,6.00000,7.00000,5.00000,7.00000,1.00000,2.00000,2.00000,43.66210,-76.66210,0.14911
149.00000,266.00000,64.20747,0.00000,0.17838,8.75585,48.91459,16.99005,0.41377,32.04547,6.25990,8.47159,1.39235,1.11733,64.12414,73.51234,18.74386,1.46567,431.47456,0.02912,168.00000,1.00000,8.00000,2.00000,4.00000,3.00000,8.00000,8.00000,5.00000,2.00000,7.00000,9.00000,8.00000,43.67123,-76.67123,0.51745
537.00000,396.00000,62.65964,0.00000,2.96152,5.65538,2.65015,18.93270,0.04064,64.11465,11.63668,9.47960,8.03915,0.76058,4.36847,29.06332,18.07299,0.51739,236.21190,0.04512,262.00000,0.00000,2.00000,3.00000,5.00000,5.00000,6.00000,9.00000,2.00000,0.00000,0.00000,6.00000,3.00000,43.68037,-76.68037,0.83635
206.00000,150.00000,88.26648,0.00000,18.02654,24.04911,41.60514,4.44303,1.94697,55.95980,19.42724,2.27994,10.44314,1.46371,77.60404,76.60244,17.56086,0.15162,115.67768,0.06264,108.00000,3.00000,0.00000,0.00000,2.00000,8.00000,0.00000,1.00000,3.00000,9.00000,6.00000,4.00000,2.00000,43.68950,-76.68950,0.82366
288.00000,98.00000,82.07976,0.00000,16.33564,30.84704,14.30594,6.86718,1.06840,4.89030,14.11380,2.74658,12.27848,0.75148,31.28584,34.66263,2.96400,1.30803,420.96703,0.04638,122.00000,2.00000,3.00000,5.00000,1.00000,4.00000,0.00000,2.00000,5.00000,0.00000,9.00000,4.00000,9.00000,43.69863,-76.69863,0.98830
140.00000,324.00000,86.29934,0.00000,8.77963,37.93065,38.21889,5.88489,0.91514,36.34354,16.83397,1.35064,12.28133,0.16145,41.55624,61.84096,4.55363,0.68357,366.81457,0.04804,249.00000,2.00000,4.00000,7.00000,5.00000,6.00000,6.00000,1.00000,5.00000,2.00000,5.00000,8.00000,8.00000,43.70776,-76.70776,0.38287
11.00000,213.00000,97.48162,0.00000,0.77197,3.70286,31.96869,16.62568,1.29760,63.67751,18.94107,2.74091,16.44209,0.57789,64.47552,19.78503,7.04054,1.73966,12.85118,0.07604,421.00000,0.00000,8.00000,8.00000,4.00000,2.00000,6.00000,4.00000,3.00000,7.00000,3.00000,9.00000,7.00000,43.71689,-76.71689,0.88106
176.00000,428.00000,98.52274,0.00000,11.84867,19.51053,25.63371,3.24094,1.42133,94.62269,18.20288,9.08729,9.43162,1.32228,20.58078,13.53460,2.03362,1.44837,346.50008,0.09485,198.00000,4.00000,4.00000,7.00000,7.00000,1.00000,3.00000,0.00000,9.00000,5.00000,1.00000,3.00000,5.00000,43.72603,-76.72603,0.74125
17.00000,42.00000,70.91204,0.00000,4.83908,39.18358,5.03116,17.08456,0.11906,56.20233,14.12872,11.90431,11.17407,1.12932,18.53880,57.59660,11.99475,0.75323,23.12813,0.07330,291.00000,1.00000,2.00000,9.00000,4.00000,1.00000,4.00000,7.00000,9.00000,6.00000,2.00000,6.00000,9.00000,43.73516,-76.73516,0.12988
417.00000,31.00000,6.87804,0.00000,11.98988,30.54870,36.66673,1.97730,1.01319,27.77134,13.13393,15.43470,1.57238,1.89103,56.99280,76.23260,15.86430,0.49500,159.24504,0.01625,154.00000,1.00000,7.00000,3.00000,4.00000,6.00000,1.00000,8.00000,1.00000,0.00000,1.00000,2.00000,6.00000,43.74429,-76.74429,0.65701
122.00000,469.00000,80.85404,0.00000,12.10381,33.92711,37.93166,2.22598,0.71057,64.92025,19.84676,8.27419,12.50011,0.91700,53.71680,45.24222,15.40931,0.86687,441.84023,0.03520,408.00000,0.00000,3.00000,2.00000,9.00000,2.00000,2.00000,9.00000,2.00000,4.00000,3.00000,4.00000,8.00000,43.75342,-76.75342,0.06382
997.00000,173.00000,50.60229,0.00000,4.58199,39.87548,20.78326,8.28676,0.33209,42.52581,8.65878,17.41771,8.45651,0.63233,25.08255,72.33607,7.44878,0.00943,393.55846,0.02433,260.00000,2.00000,1.00000,4.00000,8.00000,3.00000,6.00000,3.00000,9.00000,2.00000,8.00000,1.00000,7.00000,43.76256,-76.76256,0.38501
237.00000,191.00000,36.07496,0.00000,12.80165,22.15345,4.89071,11.86755,1.40022,89.20323,3.32513,3.42389,19.88669,1.85494,36.43654,56.38665,13.22378,1.21358,305.23175,0.06992,120.00000,4.00000,9.00000,0.00000,0.00000,2.00000,9.00000,1.00000,7.00000,3.00000,0.00000,3.00000,1.00000,43.77169,-76.77169,0.55858
981.00000,62.00000,52.92943,0.00000,11.35758,36.66458,6.53712,4.70378,0.94409,18.45687,1.23646,1.06702,17.22243,1.99342,97.45510,29.18689,10.46080,1.34898,70.83330,0.05868,227.00000,2.00000,0.00000,1.00000,6.00000,4.00000,5.00000,2.00000,5.00000,4.00000,7.00000,3.00000,7.00000,43.78082,-76.78082,0.79598
130.00000,351.00000,36.42410,0.00000,0.96085,33.30921,9.38315,7.94988,1.24548,17.86569,15.49707,0.27652,19.62128,0.35061,64.84493,49.21442,17.75468,1.09377,285.98557,0.04809,411.00000,1.00000,8.00000,4.00000,4.00000,8.00000,3.00000,4.00000,2.00000,5.00000,4.00000,0.00000,2.00000,43.78995,-76.78995,0.59704
414.00000,492.00000,75.54894,0.00000,3.97073,32.39449,34.46640,8.59382,0.40999,96.56961,13.64137,7.74854,19.71387,0.66184,81.96873,4.82967,14.68877,0.52527,99.79772,0.04221,87.00000,0.00000,7.00000,3.00000,8.00000,1.00000,0.00000,0.00000,8.00000,5.00000,1.00000,2.00000,8.00000,43.79909,-76.79909,0.36483
423.00000,192.00000,65.01019,0.00000,8.18057,33.10064,25.27736,18.47973,1.36682,93.42229,15.16684,6.66174,13.43958,0.72014,63.94507,45.12879,0.75650,0.96764,142.72742,0.08049,108.00000,0.00000,4.00000,7.00000,9.00000,4.00000,0.00000,0.00000,2.00000,1.00000,1.00000,8.00000,2.00000,43.80822,-76.80822,0.22518
406.00000,139.00000,78.40099,0.00000,6.95859,16.16611,15.11991,5.82743,1.59474,92.23975,11.54000,5.01548,1.89471,1.55027,11.68331,1.15098,18.93177,1.21740,375.57730,0.00433,340.00000,3.00000,0.00000,4.00000,8.00000,5.00000,0.00000,1.00000,9.00000,2.00000,8.00000,7.00000,9.00000,43.81735,-76.81735,0.95118
495.00000,83.00000,50.90203,0.00000,0.39575,47.50988,24.09283,4.24451,1.95775,0.10010,14.54932,8.50188,10.15189,0.78323,92.98398,4.34237,13.59668,0.82816,413.64869,0.00901,416.00000,2.00000,4.00000,3.00000,8.00000,5.00000,4.00000,9.00000,7.00000,3.00000,7.00000,4.00000,2.00000,43.82648,-76.82648,0.80244
412.00000,441.00000,56.64593,0.00000,0.02268,37.91664,5.40033,10.34899,0.96767,52.31321,17.75759,1.87777,3.53325,1.56747,28.53278,49.13129,13.64907,1.69662,396.92963,0.01437,139.00000,0.00000,9.00000,4.00000,4.00000,4.00000,0.00000,9.00000,4.00000,0.00000,4.00000,2.00000,8.00000,43.83562,-76.83562,0.01586
620.00000,487.00000,72.47372,0.00000,13.80270,7.97741,25.93033,7.39077,1.72869,54.55793,6.68140,13.58921,1.40474,1.00085,12.50682,15.36811,14.46340,0.92824,45.38294,0.03108,57.00000,0.00000,7.00000,1.00000,4.00000,5.00000,7.00000,3.00000,7.00000,0.00000,0.00000,4.00000,8.00000,43.84475,-76.84475,0.25423
374.00000,467.00000,79.40909,0.00000,19.04704,40.52495,25.11848,14.15798,1.98903,15.40775,5.20929,15.78716,9.48783,1.27940,63.62865,9.56239,7.90761,0.51109,377.50483,0.04412,406.00000,0.00000,5.00000,7.00000,1.00000,1.00000,2.00000,6.00000,7.00000,4.00000,7.00000,7.00000,1.00000,43.85388,-76.85388,0.13466
941.00000,315.00000,58.91067,0.00000,18.37847,25.25095,16.59699,10.92092,1.31833,38.49631,11.81130,8.85631,14.10102,0.88415,19.53254,14.90155,18.58011,1.18947,220.03304,0.04980,441.00000,4.00000,4.00000,4.00000,1.00000,8.00000,3.00000,2.00000,0.00000,7.00000,1.00000,1.00000,5.00000,43.86301,-76.86301,0.15588
92.00000,129.00000,25.47993,0.00000,18.08304,11.24400,1.95526,0.04273,1.70682,76.06418,12.48547,17.42057,18.33607,0.77995,0.10773,11.86186,7.44982,1.28201,218.63873,0.05167,423.00000,1.00000,8.00000,8.00000,7.00000,7.00000,4.00000,1.00000,8.00000,6.00000,8.00000,8.00000,0.00000,43.87215,-76.87215,0.56417
614.00000,47.00000,78.52231,0.00000,18.47157,42.21642,38.93401,15.15594,0.59623,36.76179,11.51139,4.34566,2.31358,1.34706,12.29851,40.14722,12.57398,1.57266,279.50946,0.04250,337.00000,3.00000,2.00000,3.00000,1.00000,1.00000,8.00000,4.00000,3.00000,7.00000,6.00000,1.00000,7.00000,43.88128,-76.88128,0.59886
950.00000,78.00000,34.57433,0.00000,19.05670,21.71227,25.61435,3.83389,0.79271,76.90575,16.84090,9.48269,8.78785,0.15387,44.72691,20.49681,14.34915,1.73664,347.95643,0.09836,301.00000,2.00000,8.00000,4.00000,8.00000,2.00000,4.00000,9.00000,6.00000,2.00000,5.00000,8.00000,8.00000,43.89041,-76.89041,0.53130
988.00000,62.00000,71.39624,0.00000,16.68519,30.60452,16.86428,16.01933,0.45006,26.27558,13.11942,9.42229,19.40471,0.26513,72.22322,57.27732,7.12972,0.05542,435.18696,0.05962,405.00000,1.00000,6.00000,1.00000,2.00000,2.00000,2.00000,2.00000,0.00000,9.00000,5.00000,1.00000,6.00000,43.89954,-76.89954,0.52669
808.00000,269.00000,61.09052,0.00000,9.96184,12.96452,45.76844,9.75393,1.97269,8.75701,11.93866,18.82532,4.67102,0.89129,10.64464,13.07852,2.54924,0.52230,164.18254,0.06833,484.00000,1.00000,7.00000,3.00000,5.00000,1.00000,3.00000,3.00000,4.00000,4.00000,8.00000,2.00000,9.00000,43.90868,-76.90868,0.04638
368.00000,474.00000,67.21621,0.00000,13.40480,44.41726,47.73540,5.86835,1.34428,34.05797,9.91823,10.51633,11.13583,0.10175,67.53219,36.88723,7.54934,1.01260,274.70631,0.07916,183.00000,4.00000,9.00000,4.00000,9.00000,9.00000,6.00000,7.00000,9.00000,7.00000,0.00000,6.00000,1.00000,43.91781,-76.91781,0.96542
102.00000,351.00000,69.09133,0.00000,4.01790,43.76660,14.31867,7.51518,0.91612,99.94520,5.03915,15.56942,7.01429,1.71007,45.82036,12.69020,3.45462,1.99978,212.81711,0.08620,228.00000,3.00000,8.00000,8.00000,1.00000,5.00000,3.00000,8.00000,3.00000,4.00000,8.00000,8.00000,2.00000,43.92694,-76.92694,0.06341
707.00000,158.00000,91.60592,0.00000,14.60186,9.70716,6.93658,16.80633,1.29020,54.70219,11.91344,17.31658,4.86665,1.46621,1.17084,74.62188,2.35442,0.68098,283.25033,0.04717,314.00000,0.00000,0.00000,7.00000,0.00000,2.00000,9.00000,3.00000,9.00000,6.00000,5.00000,4.00000,2.00000,43.93607,-76.93607,0.65793
302.00000,13.00000,38.29132,0.00000,11.10207,3.57857,33.42741,5.31382,1.66655,13.82070,13.77175,9.99806,0.00966,0.13896,20.20757,35.52895,0.32768,1.06260,457.07522,0.05248,153.00000,0.00000,3.00000,5.00000,2.00000,7.00000,5.00000,2.00000,5.00000,3.00000,0.00000,7.00000,1.00000,43.94521,-76.94521,0.99851
154.00000,89.00000,9.77738,0.00000,6.12925,31.46611,17.21212,12.57995,0.92886,80.68137,17.11744,6.89276,16.92912,0.68538,6.23130,32.17168,3.35424,1.75766,247.40337,0.09031,264.00000,0.00000,6.00000,8.00000,0.00000,0.00000,1.00000,9.00000,3.00000,6.00000,2.00000,4.00000,9.00000,43.95434,-76.95434,0.90006
287.00000,423.00000,58.57510,0.00000,12.82938,30.32299,49.68435,10.97500,0.37624,73.73600,11.53835,18.66140,8.19151,1.52151,6.88677,68.63162,14.24626,0.09432,179.69355,0.00499,338.00000,2.00000,7.00000,5.00000,8.00000,2.00000,9.00000,9.00000,4.00000,9.00000,3.00000,1.00000,1.00000,43.96347,-76.96347,0.25469
